"D.PersonID","D.OrderHeaderID","H.ID","DeviceID","H.CreationDatetime","H.H.LastEditionDatetime","D.WorkspaceLocation","user_visit","H.NbDiners","nb_visits","avg_ticketU","Date","pch_freq"
"10324",1178,1178,"8","2016-09-30 19:05:01.573","2016-09-30 19:05:01.573","NULL",0,2,1,20,2016-09-30,0
"10326",1181,1181,"8","2016-09-30 19:44:09.570","2016-09-30 19:44:09.570","NULL",0,1,1,15.5,2016-09-30,0
"10330",1182,1182,"3","2016-10-01 10:24:40.560","2016-10-01 10:24:40.560","NULL",0,4,1,19,2016-10-01,0
"10331",1182,1182,"3","2016-10-01 10:24:40.560","2016-10-01 10:24:40.560","NULL",0,4,1,22,2016-10-01,0
"10332",1182,1182,"3","2016-10-01 10:24:40.560","2016-10-01 10:24:40.560","NULL",0,4,1,21,2016-10-01,0
"10333",1182,1182,"3","2016-10-01 10:24:40.560","2016-10-01 10:24:40.560","NULL",0,4,1,14.5,2016-10-01,0
"10335",1188,1188,"9","2016-10-01 11:12:37.290","2016-10-01 11:12:37.290","NULL",1,2,2,499.5,2016-10-01,0
"10335",1183,1183,"9","2016-10-01 10:31:02.067","2016-10-01 10:31:02.067","NULL",1,2,2,499.5,2016-10-01,0
"10336",1188,1188,"9","2016-10-01 11:12:37.290","2016-10-01 11:12:37.290","NULL",1,2,2,11,2016-10-01,0
"10336",1183,1183,"9","2016-10-01 10:31:02.067","2016-10-01 10:31:02.067","NULL",1,2,2,11,2016-10-01,0
"10337",1184,1184,"11","2016-10-01 10:48:08.273","2016-10-01 10:52:35.240","NULL",1,2,2,20.4,2016-10-01,0
"10337",1186,1186,"11","2016-10-01 11:02:58.737","2016-10-01 11:02:58.737","NULL",1,1,2,20.4,2016-10-01,0
"10338",1184,1184,"11","2016-10-01 10:48:08.273","2016-10-01 10:52:35.240","NULL",0,2,1,23.5,2016-10-01,0
"10339",1184,1184,"11","2016-10-01 10:48:08.273","2016-10-01 10:52:35.240","NULL",0,2,1,21.5,2016-10-01,0
"10340",1184,1184,"11","2016-10-01 10:48:08.273","2016-10-01 10:52:35.240","NULL",0,2,1,17,2016-10-01,0
"10341",1187,1187,"10","2016-10-01 11:03:52.833","2016-10-01 11:03:52.833","NULL",0,4,1,20,2016-10-01,0
"10342",1187,1187,"10","2016-10-01 11:03:52.833","2016-10-01 11:03:52.833","NULL",0,4,1,20,2016-10-01,0
"10343",1187,1187,"10","2016-10-01 11:03:52.833","2016-10-01 11:03:52.833","NULL",0,4,1,20,2016-10-01,0
"10344",1187,1187,"10","2016-10-01 11:03:52.833","2016-10-01 11:03:52.833","NULL",0,4,1,20,2016-10-01,0
"10345",1185,1185,"4","2016-10-01 11:02:27.503","2016-10-01 11:02:27.503","NULL",0,2,1,19.5,2016-10-01,0
"10346",1185,1185,"4","2016-10-01 11:02:27.503","2016-10-01 11:02:27.503","NULL",0,2,1,18.5,2016-10-01,0
"10349",1189,1189,"16","2016-10-01 11:25:13.707","2016-10-01 11:25:13.707","NULL",0,1,1,48,2016-10-01,0
"10351",1192,1192,"2","2016-10-01 12:13:24.253","2016-10-01 12:13:24.253","NULL",0,1,1,3,2016-10-01,0
"10352",1190,1190,"5","2016-10-01 11:43:00.627","2016-10-01 11:44:12.920","NULL",0,1,1,50,2016-10-01,0
"10354",1190,1190,"5","2016-10-01 11:43:00.627","2016-10-01 11:44:12.920","NULL",0,1,1,17,2016-10-01,0
"10355",1190,1190,"5","2016-10-01 11:43:00.627","2016-10-01 11:44:12.920","NULL",0,1,1,16,2016-10-01,0
"10356",1191,1191,"7","2016-10-01 11:49:12.910","2016-10-01 11:49:12.910","NULL",0,2,1,10,2016-10-01,0
"10357",1191,1191,"7","2016-10-01 11:49:12.910","2016-10-01 11:49:12.910","NULL",0,2,1,15,2016-10-01,0
"10365",1193,1193,"3","2016-10-01 16:48:54.973","2016-10-01 16:48:54.973","NULL",0,3,1,13,2016-10-01,0
"10366",1193,1193,"3","2016-10-01 16:48:54.973","2016-10-01 16:48:54.973","NULL",0,3,1,14.5,2016-10-01,0
"10367",1193,1193,"3","2016-10-01 16:48:54.973","2016-10-01 16:48:54.973","NULL",0,3,1,17,2016-10-01,0
"10368",1199,1199,"10","2016-10-01 18:39:50.203","2016-10-01 18:39:50.203","NULL",1,1,2,20,2016-10-01,0
"10368",1194,1194,"10","2016-10-01 17:45:30.120","2016-10-01 17:46:52.153","NULL",1,2,2,20,2016-10-01,0
"10369",1194,1194,"10","2016-10-01 17:45:30.120","2016-10-01 17:46:52.153","NULL",0,2,1,10.5,2016-10-01,0
"10370",1194,1194,"10","2016-10-01 17:45:30.120","2016-10-01 17:46:52.153","NULL",0,2,1,17,2016-10-01,0
"10371",1195,1195,"7","2016-10-01 18:00:10.560","2016-10-01 18:00:10.560","NULL",0,2,1,20,2016-10-01,0
"10372",1195,1195,"7","2016-10-01 18:00:10.560","2016-10-01 18:00:10.560","NULL",0,2,1,21,2016-10-01,0
"10374",1198,1198,"11","2016-10-01 18:37:17.367","2016-10-01 18:37:17.367","NULL",1,1,2,164.25,2016-10-01,0
"10374",1196,1196,"11","2016-10-01 18:01:32.943","2016-10-01 18:01:32.943","NULL",1,2,2,164.25,2016-10-01,0
"10375",1196,1196,"11","2016-10-01 18:01:32.943","2016-10-01 18:01:32.943","NULL",0,2,1,22,2016-10-01,0
"10376",1197,1197,"2","2016-10-01 18:15:15.027","2016-10-01 18:15:15.027","NULL",0,2,1,13,2016-10-01,0
"10377",1197,1197,"2","2016-10-01 18:15:15.027","2016-10-01 18:15:15.027","NULL",0,2,1,13.5,2016-10-01,0
"10383",1200,1200,"4","2016-10-01 18:52:55.240","2016-10-01 18:52:55.240","NULL",0,2,1,23,2016-10-01,0
"10384",1200,1200,"4","2016-10-01 18:52:55.240","2016-10-01 18:52:55.240","NULL",0,2,1,23,2016-10-01,0
"10386",1201,1201,"8","2016-10-01 19:38:44.573","2016-10-01 19:38:44.573","NULL",0,2,1,18.5,2016-10-01,0
"10387",1201,1201,"8","2016-10-01 19:38:44.573","2016-10-01 19:38:44.573","NULL",0,2,1,19.5,2016-10-01,0
"10393",1202,1202,"7","2016-10-03 10:11:26.917","2016-10-03 10:11:26.917","NULL",0,2,1,16,2016-10-03,0
"10394",1202,1202,"7","2016-10-03 10:11:26.917","2016-10-03 10:11:26.917","NULL",0,2,1,10,2016-10-03,0
"10401",1203,1203,"8","2016-10-03 15:49:49.247","2016-10-03 15:49:49.247","NULL",0,1,1,3,2016-10-03,0
"10403",1204,1204,"11","2016-10-03 17:23:11.443","2016-10-03 17:23:11.443","NULL",0,2,1,18.5,2016-10-03,0
"10404",1204,1204,"11","2016-10-03 17:23:11.443","2016-10-03 17:23:11.443","NULL",0,2,1,13,2016-10-03,0
"10406",1205,1205,"4","2016-10-03 18:13:57.800","2016-10-03 18:13:57.800","NULL",0,2,1,21.5,2016-10-03,0
"10407",1205,1205,"4","2016-10-03 18:13:57.800","2016-10-03 18:13:57.800","NULL",0,2,1,23.5,2016-10-03,0
"10408",1206,1206,"11","2016-10-03 19:27:32.917","2016-10-03 19:27:32.917","NULL",0,2,1,13,2016-10-03,0
"10409",1206,1206,"11","2016-10-03 19:27:32.917","2016-10-03 19:27:32.917","NULL",0,2,1,16,2016-10-03,0
"10410",1209,1209,"3","2016-10-04 18:02:32.793","2016-10-04 18:02:32.793","NULL",0,2,1,18.5,2016-10-04,0
"10411",1209,1209,"3","2016-10-04 18:02:32.793","2016-10-04 18:02:32.793","NULL",0,2,1,19.5,2016-10-04,0
"10412",1208,1208,"8","2016-10-04 18:02:26.570","2016-10-04 18:02:26.570","NULL",0,2,1,19,2016-10-04,0
"10413",1208,1208,"8","2016-10-04 18:02:26.570","2016-10-04 18:02:26.570","NULL",0,2,1,24.5,2016-10-04,0
"10418",1210,1210,"11","2016-10-04 18:20:30.387","2016-10-04 18:20:30.387","NULL",0,2,1,20,2016-10-04,0
"10419",1210,1210,"11","2016-10-04 18:20:30.387","2016-10-04 18:20:30.387","NULL",0,2,1,19,2016-10-04,0
"10422",1211,1211,"3","2016-10-05 10:41:18.677","2016-10-05 10:41:18.677","NULL",0,2,1,16,2016-10-05,0
"10423",1211,1211,"3","2016-10-05 10:41:18.677","2016-10-05 10:41:18.677","NULL",0,2,1,17,2016-10-05,0
"10424",1212,1212,"7","2016-10-05 10:48:31.170","2016-10-05 10:48:31.170","NULL",0,2,1,20,2016-10-05,0
"10425",1212,1212,"7","2016-10-05 10:48:31.170","2016-10-05 10:48:31.170","NULL",0,2,1,19,2016-10-05,0
"10429",1213,1213,"11","2016-10-05 11:42:47.310","2016-10-05 11:42:47.310","NULL",0,2,1,21,2016-10-05,0
"10430",1213,1213,"11","2016-10-05 11:42:47.310","2016-10-05 11:42:47.310","NULL",0,2,1,23,2016-10-05,0
"10439",1215,1215,"11","2016-10-05 18:02:36.613","2016-10-05 18:02:36.613","NULL",0,3,1,29,2016-10-05,0
"10440",1215,1215,"11","2016-10-05 18:02:36.613","2016-10-05 18:02:36.613","NULL",0,3,1,49,2016-10-05,0
"10441",1215,1215,"11","2016-10-05 18:02:36.613","2016-10-05 18:02:36.613","NULL",0,3,1,15.5,2016-10-05,0
"10442",1214,1214,"8","2016-10-05 17:40:19.170","2016-10-05 17:40:19.170","NULL",0,2,1,10,2016-10-05,0
"10443",1214,1214,"8","2016-10-05 17:40:19.170","2016-10-05 17:40:19.170","NULL",0,2,1,11,2016-10-05,0
"10450",1216,1216,"10","2016-10-05 18:35:42.297","2016-10-05 18:35:42.297","NULL",0,2,1,18.5,2016-10-05,0
"10451",1216,1216,"10","2016-10-05 18:35:42.297","2016-10-05 18:35:42.297","NULL",0,2,1,24.5,2016-10-05,0
"10452",1217,1217,"4","2016-10-05 18:45:45.223","2016-10-05 18:45:45.223","NULL",0,2,1,30.5,2016-10-05,0
"10453",1217,1217,"4","2016-10-05 18:45:45.223","2016-10-05 18:45:45.223","NULL",0,2,1,22,2016-10-05,0
"10458",1218,1218,"3","2016-10-06 10:28:06.973","2016-10-06 10:28:06.973","NULL",0,2,1,16.2,2016-10-06,0
"10459",1218,1218,"3","2016-10-06 10:28:06.973","2016-10-06 10:28:06.973","NULL",0,2,1,17.2,2016-10-06,0
"10460",1219,1219,"11","2016-10-06 10:32:51.420","2016-10-06 10:34:38.237","NULL",0,1,1,18,2016-10-06,0
"10461",1219,1219,"11","2016-10-06 10:32:51.420","2016-10-06 10:34:38.237","NULL",0,1,1,14,2016-10-06,0
"10467",1220,1220,"15","2016-10-06 16:29:56.833","2016-10-06 16:29:56.833","NULL",0,1,1,27,2016-10-06,0
"10472",1221,1221,"3","2016-10-06 17:34:17.463","2016-10-06 17:34:17.463","NULL",0,4,1,14,2016-10-06,0
"10473",1221,1221,"3","2016-10-06 17:34:17.463","2016-10-06 17:34:17.463","NULL",1,4,2,12.15,2016-10-06,0
"10473",1222,1222,"3","2016-10-06 18:09:55.303","2016-10-06 18:09:55.303","NULL",1,1,2,12.15,2016-10-06,0
"10474",1221,1221,"3","2016-10-06 17:34:17.463","2016-10-06 17:34:17.463","NULL",0,4,1,16,2016-10-06,0
"10475",1221,1221,"3","2016-10-06 17:34:17.463","2016-10-06 17:34:17.463","NULL",0,4,1,15.5,2016-10-06,0
"10480",1223,1223,"3","2016-10-06 19:13:11.720","2016-10-06 19:13:11.720","NULL",1,4,2,19.5,2016-10-06,0
"10480",1224,1224,"3","2016-10-06 19:32:10.083","2016-10-06 19:32:10.083","NULL",1,1,2,19.5,2016-10-06,0
"10481",1223,1223,"3","2016-10-06 19:13:11.720","2016-10-06 19:13:11.720","NULL",0,4,1,23,2016-10-06,0
"10482",1223,1223,"3","2016-10-06 19:13:11.720","2016-10-06 19:13:11.720","NULL",0,4,1,50,2016-10-06,0
"10483",1223,1223,"3","2016-10-06 19:13:11.720","2016-10-06 19:13:11.720","NULL",0,4,1,48,2016-10-06,0
"10489",1225,1225,"3","2016-10-07 10:16:09.093","2016-10-07 10:16:09.093","NULL",0,3,1,10,2016-10-07,0
"10490",1225,1225,"3","2016-10-07 10:16:09.093","2016-10-07 10:16:09.093","NULL",0,3,1,20,2016-10-07,0
"10491",1225,1225,"3","2016-10-07 10:16:09.093","2016-10-07 10:16:09.093","NULL",0,3,1,10,2016-10-07,0
"10493",1226,1226,"7","2016-10-07 10:41:31.063","2016-10-07 10:41:31.063","NULL",0,1,1,19.5,2016-10-07,0
"10496",1227,1227,"8","2016-10-07 11:38:12.687","2016-10-07 11:38:12.687","NULL",0,1,1,13,2016-10-07,0
"10497",1228,1228,"5","2016-10-07 11:43:10.660","2016-10-07 19:18:07.490","NULL",0,3,1,14.5,2016-10-07,0
"10498",1228,1228,"5","2016-10-07 11:43:10.660","2016-10-07 19:18:07.490","NULL",0,3,1,18,2016-10-07,0
"10499",1228,1228,"5","2016-10-07 11:43:10.660","2016-10-07 19:18:07.490","NULL",0,3,1,21,2016-10-07,0
"10500",1228,1228,"5","2016-10-07 11:43:10.660","2016-10-07 19:18:07.490","NULL",0,3,1,18.5,2016-10-07,0
"10509",1229,1229,"4","2016-10-07 16:57:32.323","2016-10-07 16:57:32.323","NULL",0,2,1,30.5,2016-10-07,0
"10510",1229,1229,"4","2016-10-07 16:57:32.323","2016-10-07 16:57:32.323","NULL",0,2,1,18,2016-10-07,0
"10512",1231,1231,"11","2016-10-07 18:06:46.233","2016-10-07 18:06:46.233","NULL",0,2,1,21.5,2016-10-07,0
"10514",1231,1231,"11","2016-10-07 18:06:46.233","2016-10-07 18:06:46.233","NULL",0,2,1,30,2016-10-07,0
"10516",1230,1230,"7","2016-10-07 18:05:59.167","2016-10-07 18:59:04.390","NULL",0,2,1,27,2016-10-07,0
"10517",1230,1230,"7","2016-10-07 18:05:59.167","2016-10-07 18:59:04.390","NULL",0,2,1,23.5,2016-10-07,0
"10518",1232,1232,"16","2016-10-07 18:08:10.817","2016-10-07 18:08:10.817","NULL",0,1,1,67,2016-10-07,0
"10520",1233,1233,"16","2016-10-07 18:48:51.957","2016-10-07 18:48:51.957","NULL",0,1,1,27,2016-10-07,0
"10522",1234,1234,"3","2016-10-07 19:05:11.853","2016-10-07 19:05:11.853","NULL",0,2,1,21.5,2016-10-07,0
"10523",1234,1234,"3","2016-10-07 19:05:11.853","2016-10-07 19:05:11.853","NULL",0,2,1,23.5,2016-10-07,0
"10524",1228,1228,"5","2016-10-07 11:43:10.660","2016-10-07 19:18:07.490","NULL",0,3,1,18,2016-10-07,0
"10525",1228,1228,"5","2016-10-07 11:43:10.660","2016-10-07 19:18:07.490","NULL",0,3,1,20.5,2016-10-07,0
"10526",1228,1228,"5","2016-10-07 11:43:10.660","2016-10-07 19:18:07.490","NULL",0,3,1,13,2016-10-07,0
"10535",1235,1235,"5","2016-10-08 10:26:57.597","2016-10-08 10:26:57.597","NULL",0,4,1,10,2016-10-08,0
"10536",1235,1235,"5","2016-10-08 10:26:57.597","2016-10-08 10:26:57.597","NULL",0,4,1,28,2016-10-08,0
"10537",1235,1235,"5","2016-10-08 10:26:57.597","2016-10-08 10:26:57.597","NULL",0,4,1,17,2016-10-08,0
"10538",1235,1235,"5","2016-10-08 10:26:57.597","2016-10-08 10:26:57.597","NULL",0,4,1,20,2016-10-08,0
"10539",1236,1236,"3","2016-10-08 10:30:24.117","2016-10-08 10:30:24.117","NULL",0,4,1,14.5,2016-10-08,0
"10540",1236,1236,"3","2016-10-08 10:30:24.117","2016-10-08 10:30:24.117","NULL",0,4,1,21,2016-10-08,0
"10541",1236,1236,"3","2016-10-08 10:30:24.117","2016-10-08 10:30:24.117","NULL",0,4,1,14.5,2016-10-08,0
"10542",1236,1236,"3","2016-10-08 10:30:24.117","2016-10-08 10:30:24.117","NULL",0,4,1,19,2016-10-08,0
"10554",1237,1237,"10","2016-10-08 11:06:04.797","2016-10-08 11:06:04.797","NULL",0,4,1,21.8,2016-10-08,0
"10555",1237,1237,"10","2016-10-08 11:06:04.797","2016-10-08 11:06:04.797","NULL",0,4,1,19,2016-10-08,0
"10556",1237,1237,"10","2016-10-08 11:06:04.797","2016-10-08 11:06:04.797","NULL",0,4,1,37.5,2016-10-08,0
"10557",1237,1237,"10","2016-10-08 11:06:04.797","2016-10-08 11:06:04.797","NULL",0,4,1,21.2,2016-10-08,0
"10558",1238,1238,"16","2016-10-08 11:27:22.520","2016-10-08 11:27:22.520","NULL",0,3,1,16.5,2016-10-08,0
"10559",1238,1238,"16","2016-10-08 11:27:22.520","2016-10-08 11:27:22.520","NULL",0,3,1,16,2016-10-08,0
"10560",1238,1238,"16","2016-10-08 11:27:22.520","2016-10-08 11:27:22.520","NULL",0,3,1,16,2016-10-08,0
"10562",1239,1239,"5","2016-10-08 12:00:39.537","2016-10-08 12:39:50.433","NULL",0,3,1,43.5,2016-10-08,0
"10563",1239,1239,"5","2016-10-08 12:00:39.537","2016-10-08 12:39:50.433","NULL",0,3,1,22,2016-10-08,0
"10564",1239,1239,"5","2016-10-08 12:00:39.537","2016-10-08 12:39:50.433","NULL",0,3,1,21.5,2016-10-08,0
"10565",1239,1239,"5","2016-10-08 12:00:39.537","2016-10-08 12:39:50.433","NULL",0,3,1,21.5,2016-10-08,0
"10572",1240,1240,"11","2016-10-08 17:42:27.017","2016-10-08 18:21:15.363","NULL",0,2,1,16,2016-10-08,0
"10573",1240,1240,"11","2016-10-08 17:42:27.017","2016-10-08 18:21:15.363","NULL",0,2,1,40.5,2016-10-08,0
"10574",1240,1240,"11","2016-10-08 17:42:27.017","2016-10-08 18:21:15.363","NULL",0,2,1,64,2016-10-08,0
"10575",1240,1240,"11","2016-10-08 17:42:27.017","2016-10-08 18:21:15.363","NULL",0,2,1,32,2016-10-08,0
"10576",1241,1241,"16","2016-10-08 18:36:52.283","2016-10-08 18:36:52.283","NULL",0,4,1,16,2016-10-08,0
"10577",1241,1241,"16","2016-10-08 18:36:52.283","2016-10-08 18:36:52.283","NULL",0,4,1,19.5,2016-10-08,0
"10578",1241,1241,"16","2016-10-08 18:36:52.283","2016-10-08 18:36:52.283","NULL",0,4,1,15.5,2016-10-08,0
"10579",1241,1241,"16","2016-10-08 18:36:52.283","2016-10-08 18:36:52.283","NULL",0,4,1,61.5,2016-10-08,0
"10584",1242,1242,"11","2016-10-08 20:15:47.767","2016-10-10 11:09:46.473","NULL",0,2,1,36,2016-10-08,0
"10585",1242,1242,"11","2016-10-08 20:15:47.767","2016-10-10 11:09:46.473","NULL",0,2,1,33,2016-10-08,0
"10586",1242,1242,"11","2016-10-08 20:15:47.767","2016-10-10 11:09:46.473","NULL",0,2,1,37,2016-10-08,0
"10587",1242,1242,"11","2016-10-08 20:15:47.767","2016-10-10 11:09:46.473","NULL",0,2,1,36,2016-10-08,0
"10592",1243,1243,"16","2016-10-09 18:22:21.707","2016-10-09 18:22:21.707","NULL",0,1,1,25,2016-10-09,0
"10594",1244,1244,"5","2016-10-09 18:23:24.447","2016-10-09 18:23:24.447","NULL",0,2,1,14,2016-10-09,0
"10595",1244,1244,"5","2016-10-09 18:23:24.447","2016-10-09 18:23:24.447","NULL",0,2,1,13,2016-10-09,0
"10597",1245,1245,"3","2016-10-09 18:41:15.157","2016-10-09 18:41:15.157","NULL",0,2,1,17.5,2016-10-09,0
"10598",1245,1245,"3","2016-10-09 18:41:15.157","2016-10-09 18:41:15.157","NULL",0,2,1,17,2016-10-09,0
"10600",1246,1246,"4","2016-10-10 10:18:08.333","2016-10-10 10:18:08.333","NULL",0,1,1,20,2016-10-10,0
"10601",1242,1242,"11","2016-10-08 20:15:47.767","2016-10-10 11:09:46.473","NULL",0,2,1,17,2016-10-08,0
"10602",1242,1242,"11","2016-10-08 20:15:47.767","2016-10-10 11:09:46.473","NULL",0,2,1,49.5,2016-10-08,0
"10605",1247,1247,"3","2016-10-10 11:20:36.760","2016-10-10 11:20:36.760","NULL",0,2,1,18.5,2016-10-10,0
"10606",1247,1247,"3","2016-10-10 11:20:36.760","2016-10-10 11:20:36.760","NULL",0,2,1,19,2016-10-10,0
"10607",1248,1248,"11","2016-10-10 17:53:19.057","2016-10-10 17:53:19.057","NULL",0,1,1,18,2016-10-10,0
"10609",1249,1249,"18","2016-10-10 18:24:06.727","2016-10-10 18:24:06.727","NULL",0,2,1,22.5,2016-10-10,0
"10610",1249,1249,"18","2016-10-10 18:24:06.727","2016-10-10 18:24:06.727","NULL",0,2,1,30.5,2016-10-10,0
"10611",1250,1250,"4","2016-10-10 18:29:01.523","2016-10-10 18:29:01.523","NULL",0,2,1,22.5,2016-10-10,0
"10612",1250,1250,"4","2016-10-10 18:29:01.523","2016-10-10 18:29:01.523","NULL",0,2,1,22.5,2016-10-10,0
"10613",1252,1252,"4","2016-10-10 19:32:35.477","2016-10-10 19:32:35.477","NULL",0,1,1,4.5,2016-10-10,0
"10615",1251,1251,"2","2016-10-10 18:40:56.560","2016-10-10 18:40:56.560","NULL",0,2,1,13.5,2016-10-10,0
"10616",1251,1251,"2","2016-10-10 18:40:56.560","2016-10-10 18:40:56.560","NULL",0,2,1,14,2016-10-10,0
"10621",1253,1253,"3","2016-10-11 10:12:52.637","2016-10-11 10:12:52.637","NULL",0,2,1,19,2016-10-11,0
"10622",1253,1253,"3","2016-10-11 10:12:52.637","2016-10-11 10:12:52.637","NULL",0,2,1,21.5,2016-10-11,0
"10625",1254,1254,"11","2016-10-11 10:49:37.973","2016-10-11 10:49:37.973","NULL",0,2,1,13.2,2016-10-11,0
"10626",1254,1254,"11","2016-10-11 10:49:37.973","2016-10-11 10:49:37.973","NULL",0,2,1,20.5,2016-10-11,0
"10627",1255,1255,"11","2016-10-11 17:59:34.773","2016-10-11 17:59:34.773","NULL",0,4,1,16,2016-10-11,0
"10628",1255,1255,"11","2016-10-11 17:59:34.773","2016-10-11 17:59:34.773","NULL",0,4,1,22.5,2016-10-11,0
"10629",1255,1255,"11","2016-10-11 17:59:34.773","2016-10-11 17:59:34.773","NULL",0,4,1,37,2016-10-11,0
"10630",1255,1255,"11","2016-10-11 17:59:34.773","2016-10-11 17:59:34.773","NULL",0,4,1,22.5,2016-10-11,0
"10631",1256,1256,"8","2016-10-11 18:17:17.037","2016-10-11 18:17:17.037","NULL",0,2,1,20,2016-10-11,0
"10632",1256,1256,"8","2016-10-11 18:17:17.037","2016-10-11 18:17:17.037","NULL",0,2,1,20,2016-10-11,0
"10633",1257,1257,"4","2016-10-11 18:34:05.013","2016-10-11 18:34:05.013","NULL",0,2,1,18.5,2016-10-11,0
"10634",1257,1257,"4","2016-10-11 18:34:05.013","2016-10-11 18:34:05.013","NULL",0,2,1,18,2016-10-11,0
"10635",1258,1258,"5","2016-10-11 18:59:40.097","2016-10-12 11:13:10.423","NULL",0,2,1,23,2016-10-11,0
"10636",1258,1258,"5","2016-10-11 18:59:40.097","2016-10-12 11:13:10.423","NULL",0,2,1,22.5,2016-10-11,0
"10637",1258,1258,"5","2016-10-11 18:59:40.097","2016-10-12 11:13:10.423","NULL",0,2,1,18,2016-10-11,0
"10638",1258,1258,"5","2016-10-11 18:59:40.097","2016-10-12 11:13:10.423","NULL",0,2,1,22.5,2016-10-11,0
"10641",1259,1259,"8","2016-10-12 10:10:15.037","2016-10-12 11:13:43.880","NULL",0,1,1,15.7,2016-10-12,0
"10642",1259,1259,"8","2016-10-12 10:10:15.037","2016-10-12 11:13:43.880","NULL",0,1,1,33.5,2016-10-12,0
"10646",1260,1260,"4","2016-10-12 10:21:53.987","2016-10-12 11:06:38.077","NULL",0,2,1,14.5,2016-10-12,0
"10647",1260,1260,"4","2016-10-12 10:21:53.987","2016-10-12 11:06:38.077","NULL",0,2,1,10.5,2016-10-12,0
"10649",1258,1258,"5","2016-10-11 18:59:40.097","2016-10-12 11:13:10.423","NULL",0,2,1,8,2016-10-11,0
"10650",1258,1258,"5","2016-10-11 18:59:40.097","2016-10-12 11:13:10.423","NULL",0,2,1,11.5,2016-10-11,0
"10652",1261,1261,"3","2016-10-12 11:37:33.080","2016-10-12 18:36:10.953","NULL",0,4,1,24,2016-10-12,0
"10653",1261,1261,"3","2016-10-12 11:37:33.080","2016-10-12 18:36:10.953","NULL",0,4,1,13,2016-10-12,0
"10654",1261,1261,"3","2016-10-12 11:37:33.080","2016-10-12 18:36:10.953","NULL",0,4,1,18.5,2016-10-12,0
"10655",1261,1261,"3","2016-10-12 11:37:33.080","2016-10-12 18:36:10.953","NULL",0,4,1,17.5,2016-10-12,0
"10656",1261,1261,"3","2016-10-12 11:37:33.080","2016-10-12 18:36:10.953","NULL",0,4,1,17.5,2016-10-12,0
"10657",1261,1261,"3","2016-10-12 11:37:33.080","2016-10-12 18:36:10.953","NULL",0,4,1,16,2016-10-12,0
"10658",1262,1262,"5","2016-10-12 18:41:44.110","2016-10-12 18:51:48.867","NULL",0,1,1,16,2016-10-12,0
"10659",1262,1262,"5","2016-10-12 18:41:44.110","2016-10-12 18:51:48.867","NULL",0,1,1,16,2016-10-12,0
"10660",1262,1262,"5","2016-10-12 18:41:44.110","2016-10-12 18:51:48.867","NULL",0,1,1,17,2016-10-12,0
"10661",1262,1262,"5","2016-10-12 18:41:44.110","2016-10-12 18:51:48.867","NULL",0,1,1,19.2,2016-10-12,0
"10662",1263,1263,"11","2016-10-12 19:13:46.880","2016-10-12 19:13:46.880","NULL",0,3,1,32,2016-10-12,0
"10663",1263,1263,"11","2016-10-12 19:13:46.880","2016-10-12 19:13:46.880","NULL",0,3,1,17.2,2016-10-12,0
"10665",1263,1263,"11","2016-10-12 19:13:46.880","2016-10-12 19:13:46.880","NULL",0,3,1,17,2016-10-12,0
"10667",1264,1264,"11","2016-10-13 10:44:46.817","2016-10-13 10:44:46.817","NULL",0,3,1,17,2016-10-13,0
"10668",1264,1264,"11","2016-10-13 10:44:46.817","2016-10-13 10:44:46.817","NULL",0,3,1,14,2016-10-13,0
"10669",1264,1264,"11","2016-10-13 10:44:46.817","2016-10-13 10:44:46.817","NULL",0,3,1,14,2016-10-13,0
"10683",1265,1265,"3","2016-10-13 18:01:15.083","2016-10-13 18:01:15.083","NULL",0,2,1,13,2016-10-13,0
"10684",1265,1265,"3","2016-10-13 18:01:15.083","2016-10-13 18:01:15.083","NULL",0,2,1,14,2016-10-13,0
"10685",1266,1266,"8","2016-10-13 18:12:49.023","2016-10-13 18:12:49.023","NULL",0,2,1,17.5,2016-10-13,0
"10686",1266,1266,"8","2016-10-13 18:12:49.023","2016-10-13 18:12:49.023","NULL",0,2,1,13,2016-10-13,0
"10689",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,18.5,2016-10-13,0
"10690",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,22,2016-10-13,0
"10691",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,21.5,2016-10-13,0
"10692",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,19,2016-10-13,0
"10697",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,20,2016-10-13,0
"10698",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,16,2016-10-13,0
"10699",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,16,2016-10-13,0
"10700",1267,1267,"11","2016-10-13 19:07:30.453","2016-10-14 10:37:09.667","NULL",0,4,1,17,2016-10-13,0
"10701",1268,1268,"3","2016-10-14 10:45:59.437","2016-10-14 10:45:59.437","NULL",0,2,1,16,2016-10-14,0
"10702",1268,1268,"3","2016-10-14 10:45:59.437","2016-10-14 10:45:59.437","NULL",0,2,1,15.5,2016-10-14,0
